id,destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,car,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y
G81049,No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Male,21,Single,0,Bachelors degree,Sales & Related,$12500 - $24999,,1~3,less1,1~3,1~3,less1,1,0,0,0,1,1
J73062,Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,31,Married partner,1,Bachelors degree,Architecture & Engineering,$87500 - $99999,,less1,less1,4~8,less1,less1,1,1,0,1,0,1
E27541,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,50plus,Single,0,Graduate degree (Masters or Doctorate),Arts Design Entertainment Sports & Media,$37500 - $49999,,1~3,4~8,4~8,4~8,1~3,1,1,1,0,1,1
D23205,Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Female,21,Married partner,1,Associates degree,Unemployed,$50000 - $62499,,never,1~3,1~3,1~3,1~3,1,1,1,0,1,1
A07978,Work,Alone,Rainy,55,7AM,Carry out & Take away,1d,Male,31,Married partner,1,Some college - no degree,Protective Service,$100000 or More,,1~3,less1,4~8,1~3,4~8,1,0,0,0,1,1
I24605,Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Female,31,Married partner,1,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,,less1,4~8,4~8,1~3,never,1,0,0,1,0,1
I59137,Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Male,31,Married partner,1,Bachelors degree,Management,$50000 - $62499,,never,never,never,less1,,1,0,0,1,0,1
H06451,Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Female,50plus,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$37500 - $49999,,never,1~3,never,1~3,less1,1,0,0,1,0,1
I50710,No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,21,Single,0,Bachelors degree,Student,$50000 - $62499,,less1,never,4~8,less1,never,1,1,0,0,1,0
D11346,Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Male,41,Divorced,1,Bachelors degree,Sales & Related,$62500 - $74999,,never,never,4~8,1~3,never,1,0,0,1,0,1
I72610,No Urgent Place,Partner,Sunny,80,10AM,Coffee House,1d,Female,26,Unmarried partner,0,Graduate degree (Masters or Doctorate),Legal,$37500 - $49999,,less1,less1,1~3,less1,never,1,0,0,0,1,0
G93169,Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Female,26,Single,0,Bachelors degree,Office & Administrative Support,$87500 - $99999,do not drive,gt8,less1,1~3,1~3,1~3,1,1,1,0,1,0
I77428,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,26,Single,0,Bachelors degree,Personal Care & Service,$12500 - $24999,,never,,1~3,1~3,less1,1,0,0,1,0,1
A72073,Home,Alone,Sunny,30,6PM,Carry out & Take away,2h,Female,31,Married partner,0,Some college - no degree,Computer & Mathematical,$100000 or More,,less1,less1,gt8,4~8,less1,1,1,0,1,0,0
D38173,Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Male,41,Single,0,Some college - no degree,Sales & Related,$37500 - $49999,,never,never,4~8,1~3,less1,1,1,0,0,1,1
A08683,No Urgent Place,Kid(s),Snowy,30,6PM,Bar,1d,Female,31,Married partner,1,Bachelors degree,Student,$37500 - $49999,,never,less1,gt8,4~8,less1,1,0,0,0,1,0
G08347,Home,Alone,Snowy,30,10PM,Coffee House,2h,Female,41,Married partner,1,Graduate degree (Masters or Doctorate),Management,$75000 - $87499,,less1,1~3,4~8,1~3,never,1,1,0,0,1,1
E60047,No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Female,21,Unmarried partner,0,Some college - no degree,Sales & Related,$25000 - $37499,,never,less1,less1,less1,never,1,0,0,0,1,0
K62300,No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Male,50plus,Single,0,Some college - no degree,Office & Administrative Support,$12500 - $24999,,1~3,1~3,less1,1~3,less1,1,1,0,0,1,1
F20427,Work,Alone,Sunny,55,7AM,Bar,1d,Male,41,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,$50000 - $62499,,less1,4~8,4~8,1~3,less1,1,1,1,0,1,1
G88477,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),2h,Female,21,Unmarried partner,0,Bachelors degree,Education&Training&Library,$25000 - $37499,,1~3,1~3,less1,1~3,never,1,1,0,0,1,0
F17835,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Male,31,Married partner,0,Some college - no degree,Construction & Extraction,$100000 or More,,1~3,never,4~8,1~3,1~3,1,1,0,0,1,0
D31410,Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Male,50plus,Married partner,1,Graduate degree (Masters or Doctorate),Retired,$62500 - $74999,,never,4~8,1~3,4~8,less1,1,0,0,1,0,1
C77079,Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Male,21,Unmarried partner,0,Some college - no degree,Sales & Related,$50000 - $62499,,less1,never,1~3,4~8,1~3,1,1,1,0,1,1
C85635,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),1d,Female,26,Single,0,Bachelors degree,Healthcare Practitioners & Technical,$37500 - $49999,,1~3,1~3,gt8,gt8,gt8,1,1,0,0,1,1
X92663,No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,,1~3,1~3,1~3,less1,less1,1,0,0,0,1,1
D99859,No Urgent Place,Friend(s),Sunny,55,10AM,Coffee House,1d,Male,21,Single,0,Bachelors degree,Management,$25000 - $37499,,4~8,never,4~8,gt8,1~3,1,1,0,0,1,1
F01351,No Urgent Place,Alone,Rainy,55,10AM,Bar,1d,Male,26,Single,1,Some college - no degree,Sales & Related,Less than $12500,,never,never,never,1~3,never,1,1,0,0,1,0
B76662,Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Male,26,Single,0,High School Graduate,Unemployed,$37500 - $49999,,gt8,gt8,gt8,gt8,gt8,1,0,0,0,1,1
D66309,Home,Partner,Sunny,30,10PM,Restaurant(<20),2h,Male,41,Single,0,Bachelors degree,Business & Financial,$62500 - $74999,,1~3,4~8,1~3,4~8,4~8,1,1,0,1,0,1
K55420,No Urgent Place,Friend(s),Snowy,30,10PM,Carry out & Take away,1d,Female,50plus,Divorced,1,Bachelors degree,Retired,Less than $12500,,never,4~8,gt8,gt8,less1,1,1,0,0,1,1
G01329,No Urgent Place,Friend(s),Sunny,55,6PM,Carry out & Take away,1d,Male,21,Single,0,Bachelors degree,Unemployed,$100000 or More,,less1,4~8,1~3,less1,less1,1,1,0,0,1,1
C88321,No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,2h,Female,50plus,Divorced,1,Graduate degree (Masters or Doctorate),Retired,$12500 - $24999,,1~3,4~8,4~8,4~8,less1,1,0,0,0,1,0
B01285,Home,Alone,Snowy,30,10PM,Restaurant(20-50),2h,Male,26,Married partner,0,Bachelors degree,Education&Training&Library,$50000 - $62499,,never,less1,1~3,1~3,1~3,1,0,0,0,1,1
H16388,No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Female,50plus,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,,never,4~8,1~3,4~8,1~3,1,0,0,0,1,0
F49173,Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,26,Single,0,Bachelors degree,Computer & Mathematical,$50000 - $62499,,never,1~3,1~3,less1,less1,1,0,0,0,1,1
C19920,Work,Alone,Sunny,55,7AM,Bar,1d,Female,41,Single,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,,less1,1~3,1~3,1~3,never,1,1,1,0,1,1
I08744,Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Male,50plus,Married partner,1,Graduate degree (Masters or Doctorate),Retired,$62500 - $74999,,never,4~8,1~3,4~8,less1,1,0,0,1,0,0
K10090,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,,less1,1~3,gt8,gt8,1~3,1,1,0,0,1,1
E02671,No Urgent Place,Alone,Rainy,55,10AM,Bar,1d,Male,26,Single,1,Some High School,Unemployed,Less than $12500,,1~3,gt8,4~8,4~8,4~8,1,1,0,0,1,1
A41135,No Urgent Place,Friend(s),Snowy,30,10PM,Carry out & Take away,1d,Male,21,Single,0,Associates degree,Computer & Mathematical,$37500 - $49999,Car that is too old to install Onstar :D,never,less1,1~3,less1,less1,1,1,0,0,1,1
J09622,Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,21,Unmarried partner,0,Some college - no degree,Protective Service,$25000 - $37499,,gt8,4~8,gt8,4~8,less1,1,0,0,0,1,0
F87054,No Urgent Place,Partner,Sunny,55,2PM,Bar,1d,Female,26,Unmarried partner,0,Bachelors degree,Community & Social Services,$37500 - $49999,,less1,never,1~3,less1,never,1,0,0,0,1,0
I69096,Home,Alone,Snowy,30,10PM,Coffee House,2h,Male,36,Unmarried partner,0,Bachelors degree,Education&Training&Library,$62500 - $74999,,4~8,1~3,gt8,gt8,1~3,1,1,0,0,1,0
E31045,No Urgent Place,Alone,Sunny,80,2PM,Restaurant(<20),2h,Male,26,Single,0,Graduate degree (Masters or Doctorate),Management,$25000 - $37499,,4~8,gt8,gt8,4~8,less1,1,1,0,0,1,1
I57911,Work,Alone,Sunny,30,7AM,Bar,1d,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,,never,gt8,4~8,4~8,less1,1,1,0,1,0,0
H13876,Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Female,36,Divorced,1,Graduate degree (Masters or Doctorate),Student,$12500 - $24999,,never,gt8,gt8,gt8,1~3,1,0,0,1,0,0
A56648,No Urgent Place,Friend(s),Sunny,80,10AM,Bar,1d,Male,26,Single,0,High School Graduate,Sales & Related,$12500 - $24999,,never,never,4~8,1~3,never,1,0,0,0,1,1
E57064,Work,Alone,Rainy,55,7AM,Restaurant(<20),2h,Male,21,Single,0,Some college - no degree,Student,$100000 or More,,less1,1~3,1~3,less1,less1,1,0,0,1,0,0
E68345,Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,36,Unmarried partner,1,Bachelors degree,Retired,$37500 - $49999,,1~3,4~8,4~8,1~3,1~3,1,1,0,1,0,1
C07243,Home,Partner,Sunny,80,6PM,Coffee House,1d,Male,50plus,Married partner,0,Graduate degree (Masters or Doctorate),Retired,$50000 - $62499,,less1,less1,less1,1~3,1~3,1,0,0,1,0,0
H60330,Home,Partner,Sunny,30,10PM,Carry out & Take away,2h,Female,41,Married partner,1,Bachelors degree,Personal Care & Service,$100000 or More,,1~3,less1,less1,1~3,1~3,1,1,0,0,1,0
H03409,No Urgent Place,Kid(s),Snowy,30,6PM,Bar,1d,Male,36,Unmarried partner,1,Some college - no degree,Building & Grounds Cleaning & Maintenance,$25000 - $37499,,1~3,less1,1~3,1~3,less1,1,1,0,0,1,0
J56410,No Urgent Place,Friend(s),Sunny,30,10AM,Carry out & Take away,2h,Female,46,Married partner,1,Bachelors degree,Business & Financial,$100000 or More,,never,4~8,4~8,1~3,,1,0,0,0,1,1
G66379,No Urgent Place,Partner,Sunny,80,6PM,Bar,2h,Female,26,Unmarried partner,0,Some college - no degree,Management,$37500 - $49999,,less1,less1,less1,1~3,less1,1,1,0,0,1,0
E28505,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Female,31,Single,0,High School Graduate,Healthcare Support,$25000 - $37499,,never,1~3,1~3,1~3,1~3,1,0,0,0,1,1
D71957,Home,Alone,Rainy,55,10PM,Coffee House,1d,Female,50plus,Divorced,1,Bachelors degree,Retired,Less than $12500,,never,4~8,gt8,gt8,less1,1,0,0,1,0,1
E58185,Work,Alone,Sunny,55,7AM,Restaurant(<20),1d,Male,41,Married partner,1,Graduate degree (Masters or Doctorate),Management,$62500 - $74999,,1~3,1~3,1~3,4~8,less1,1,0,0,0,1,1
H44998,Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,31,Single,1,Bachelors degree,Production Occupations,$37500 - $49999,,less1,less1,4~8,,less1,1,1,0,1,0,0
J56340,Home,Alone,Sunny,30,6PM,Carry out & Take away,1d,Male,31,Single,0,Some college - no degree,Transportation & Material Moving,$50000 - $62499,,1~3,4~8,4~8,4~8,1~3,1,0,0,0,1,1
F72930,Home,Alone,Sunny,30,6PM,Carry out & Take away,1d,Female,31,Single,0,Associates degree,Arts Design Entertainment Sports & Media,$75000 - $87499,,,less1,gt8,1~3,less1,1,0,0,0,1,0
F85625,Home,Alone,Sunny,30,6PM,Carry out & Take away,1d,Male,36,Unmarried partner,0,Some college - no degree,Construction & Extraction,$25000 - $37499,,never,4~8,4~8,less1,less1,1,0,0,0,1,1
H62799,Work,Alone,Rainy,55,7AM,Bar,1d,Male,26,Unmarried partner,1,Some college - no degree,Transportation & Material Moving,$12500 - $24999,,1~3,4~8,1~3,4~8,less1,1,0,0,0,1,0
J21685,No Urgent Place,Kid(s),Sunny,55,2PM,Restaurant(<20),1d,Female,31,Married partner,1,Graduate degree (Masters or Doctorate),Unemployed,$62500 - $74999,,never,less1,1~3,less1,less1,1,1,0,0,1,1
G99033,No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Male,36,Single,0,Bachelors degree,Business & Financial,$100000 or More,,less1,1~3,gt8,gt8,1~3,1,1,0,0,1,1
E89278,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Female,21,Single,0,Bachelors degree,Student,$62500 - $74999,,never,less1,1~3,less1,less1,1,1,0,0,1,0
G41140,No Urgent Place,Friend(s),Sunny,30,10PM,Coffee House,1d,Female,21,Married partner,1,Associates degree,Unemployed,$50000 - $62499,,never,1~3,1~3,1~3,less1,1,0,0,0,1,1
E52288,Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,31,Married partner,1,Bachelors degree,Management,$50000 - $62499,,never,never,never,less1,,1,0,0,1,0,0
C12691,Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,26,Single,0,Associates degree,Unemployed,Less than $12500,,less1,less1,1~3,less1,less1,1,1,0,1,0,1
G29939,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,below21,Single,0,Some college - no degree,Student,$62500 - $74999,,never,1~3,4~8,1~3,less1,1,1,1,0,1,1
K94723,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,36,Single,0,Some college - no degree,Computer & Mathematical,$37500 - $49999,,less1,1~3,4~8,1~3,less1,1,0,0,1,0,1
D28830,No Urgent Place,Kid(s),Snowy,30,6PM,Bar,1d,Female,41,Married partner,1,Bachelors degree,Personal Care & Service,$100000 or More,,1~3,less1,less1,1~3,1~3,1,1,0,0,1,0
E06784,Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,41,Single,1,Associates degree,Sales & Related,$25000 - $37499,,less1,less1,4~8,4~8,1~3,1,0,0,1,0,1
B97334,Work,Alone,Rainy,55,7AM,Bar,1d,Male,26,Married partner,0,Graduate degree (Masters or Doctorate),Community & Social Services,$100000 or More,,less1,gt8,4~8,gt8,1~3,1,1,1,0,1,0
K30519,No Urgent Place,Kid(s),Rainy,55,10AM,Coffee House,1d,Female,21,Married partner,1,Associates degree,Unemployed,$50000 - $62499,,never,1~3,1~3,1~3,less1,1,0,0,0,1,1
F03174,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),2h,Male,36,Married partner,1,Bachelors degree,Business & Financial,$75000 - $87499,,less1,less1,4~8,1~3,1~3,1,1,0,0,1,0
X10966,No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Male,21,Single,0,High School Graduate,Unemployed,$25000 - $37499,,less1,1~3,4~8,1~3,less1,1,0,0,0,1,1
A04876,Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,21,Unmarried partner,0,Bachelors degree,Business & Financial,$75000 - $87499,,1~3,less1,4~8,1~3,1~3,1,1,1,0,1,0
E14791,Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Female,26,Married partner,1,Some college - no degree,Unemployed,$25000 - $37499,,never,never,1~3,less1,never,1,1,0,0,1,0
X61162,Home,Alone,Sunny,55,6PM,Restaurant(20-50),2h,Female,21,Single,0,Some college - no degree,Student,Less than $12500,,gt8,gt8,1~3,less1,never,1,1,0,0,1,1
B16191,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),2h,Male,26,Single,0,High School Graduate,Unemployed,$37500 - $49999,,gt8,gt8,gt8,gt8,gt8,1,1,0,0,1,0
J07065,Work,Alone,Rainy,55,7AM,Carry out & Take away,1d,Female,below21,Single,0,Some college - no degree,Student,$100000 or More,,never,less1,1~3,1~3,1~3,1,0,0,0,1,1
C75163,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Male,50plus,Unmarried partner,0,Bachelors degree,Retired,$100000 or More,,never,never,1~3,gt8,never,1,1,0,0,1,0
F95020,Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,31,Unmarried partner,1,Bachelors degree,Sales & Related,$37500 - $49999,,1~3,less1,4~8,4~8,less1,1,0,0,1,0,0
E04180,No Urgent Place,Kid(s),Sunny,80,10AM,Bar,1d,Male,26,Married partner,1,Bachelors degree,Computer & Mathematical,$87500 - $99999,Mazda5,never,less1,1~3,1~3,less1,1,1,0,0,1,0
A68070,No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Female,31,Married partner,0,Some college - no degree,Computer & Mathematical,$100000 or More,,less1,less1,1~3,gt8,less1,1,1,0,0,1,1
K52894,Work,Alone,Rainy,55,7AM,Bar,1d,Male,31,Single,0,Bachelors degree,Office & Administrative Support,$25000 - $37499,,never,less1,less1,less1,less1,1,1,1,0,1,0
E22802,Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$62500 - $74999,,never,less1,gt8,4~8,less1,1,0,0,0,1,1
G10966,Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Female,21,Single,0,Bachelors degree,Business & Financial,$50000 - $62499,,less1,gt8,gt8,gt8,4~8,1,0,0,1,0,1
J07186,Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Male,21,Single,0,Bachelors degree,Student,$37500 - $49999,,less1,1~3,4~8,1~3,less1,1,1,1,0,1,1
D00685,No Urgent Place,Partner,Sunny,80,6PM,Bar,1d,Male,50plus,Married partner,0,Some college - no degree,Protective Service,$37500 - $49999,,never,less1,gt8,gt8,1~3,1,1,0,0,1,0
E31518,Home,Alone,Sunny,80,6PM,Bar,2h,Female,36,Unmarried partner,0,Associates degree,Unemployed,$75000 - $87499,,never,never,gt8,gt8,1~3,1,0,0,1,0,0
D60014,No Urgent Place,Friend(s),Snowy,30,10AM,Carry out & Take away,1d,Female,21,Married partner,1,Associates degree,Unemployed,$50000 - $62499,,never,1~3,1~3,1~3,1~3,1,1,0,0,1,1
I86340,Home,Alone,Snowy,30,6PM,Coffee House,1d,Female,31,Unmarried partner,1,Graduate degree (Masters or Doctorate),Life Physical Social Science,$50000 - $62499,,never,never,less1,less1,never,1,1,0,0,1,0
A74523,Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Male,26,Single,0,Some college - no degree,Unemployed,$100000 or More,,1~3,never,4~8,1~3,less1,1,0,0,0,1,1
C35542,Home,Alone,Sunny,55,6PM,Bar,1d,Female,50plus,Single,0,Bachelors degree,Sales & Related,$25000 - $37499,,never,less1,1~3,1~3,1~3,1,0,0,1,0,1
F65650,No Urgent Place,Partner,Rainy,55,2PM,Restaurant(<20),2h,Male,26,Married partner,0,Bachelors degree,Computer & Mathematical,$100000 or More,,4~8,,1~3,1~3,less1,1,1,0,0,1,0
F10087,Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Male,50plus,Unmarried partner,1,Bachelors degree,Personal Care & Service,$100000 or More,,gt8,never,1~3,4~8,1~3,1,1,0,0,1,1
B73167,No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Female,26,Married partner,0,Graduate degree (Masters or Doctorate),Community & Social Services,$50000 - $62499,,less1,less1,less1,gt8,less1,1,1,0,0,1,1
H95079,No Urgent Place,Kid(s),Sunny,55,6PM,Coffee House,2h,Female,26,Married partner,1,Some college - no degree,Unemployed,$62500 - $74999,,never,less1,gt8,4~8,never,1,1,0,0,1,0
D72567,No Urgent Place,Friend(s),Sunny,80,10PM,Bar,1d,Female,41,Married partner,1,Associates degree,Unemployed,$62500 - $74999,,less1,less1,less1,less1,less1,1,1,0,0,1,0
C17948,No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,2h,Female,46,Single,0,Bachelors degree,Arts Design Entertainment Sports & Media,$37500 - $49999,,never,less1,less1,less1,never,1,0,0,0,1,1
C69322,No Urgent Place,Kid(s),Sunny,55,2PM,Restaurant(<20),1d,Female,31,Married partner,1,Bachelors degree,Arts Design Entertainment Sports & Media,$25000 - $37499,,never,never,1~3,never,never,1,1,0,0,1,0
F18815,No Urgent Place,Kid(s),Sunny,55,6PM,Coffee House,2h,Male,31,Married partner,1,Some college - no degree,Computer & Mathematical,$37500 - $49999,,never,less1,4~8,less1,less1,1,1,0,0,1,0
D74757,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Male,36,Unmarried partner,1,Bachelors degree,Retired,$37500 - $49999,,1~3,4~8,4~8,1~3,1~3,1,1,0,0,1,1
B95449,Home,Alone,Sunny,55,6PM,Bar,1d,Female,41,Married partner,1,Associates degree,Unemployed,$75000 - $87499,,never,less1,4~8,1~3,less1,1,0,0,1,0,0
K16731,Home,Partner,Sunny,55,10PM,Bar,1d,Female,31,Married partner,0,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,,less1,less1,gt8,4~8,less1,1,1,1,0,1,1
E99809,Home,Partner,Sunny,30,10PM,Carry out & Take away,2h,Female,21,Married partner,1,Some college - no degree,Student,$12500 - $24999,,1~3,1~3,4~8,4~8,never,1,1,0,0,1,0
I60824,No Urgent Place,Friend(s),Sunny,30,10AM,Carry out & Take away,2h,Female,31,Single,0,Graduate degree (Masters or Doctorate),Legal,$75000 - $87499,,gt8,4~8,4~8,4~8,4~8,1,0,0,0,1,0
D91902,Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,41,Married partner,1,Bachelors degree,Education&Training&Library,$25000 - $37499,,never,1~3,1~3,1~3,1~3,1,0,0,0,1,1
G37044,No Urgent Place,Friend(s),Sunny,55,10PM,Bar,2h,Female,31,Single,0,Associates degree,Arts Design Entertainment Sports & Media,$75000 - $87499,,,less1,gt8,1~3,less1,1,1,0,0,1,0
G74168,Work,Alone,Snowy,30,7AM,Bar,1d,Female,50plus,Divorced,1,Some college - no degree,Personal Care & Service,$12500 - $24999,,never,less1,1~3,1~3,less1,1,1,1,0,1,0
D22222,No Urgent Place,Alone,Sunny,80,10AM,Restaurant(<20),2h,Female,41,Married partner,1,Some college - no degree,Education&Training&Library,$100000 or More,,never,gt8,gt8,gt8,4~8,1,0,0,0,1,1
J77348,Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Male,31,Married partner,1,Graduate degree (Masters or Doctorate),Computer & Mathematical,$100000 or More,,less1,1~3,4~8,4~8,4~8,1,1,0,0,1,0
I28135,No Urgent Place,Alone,Sunny,80,10AM,Coffee House,1d,Female,26,Single,0,Bachelors degree,Office & Administrative Support,$87500 - $99999,do not drive,gt8,less1,1~3,1~3,1~3,1,0,0,0,1,0
A60894,Work,Alone,Sunny,80,7AM,Restaurant(20-50),2h,Male,31,Married partner,0,Some college - no degree,Sales & Related,$50000 - $62499,,1~3,1~3,gt8,4~8,1~3,1,0,0,1,0,0
C86574,Home,Alone,Snowy,30,10PM,Coffee House,2h,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$75000 - $87499,,1~3,never,less1,less1,less1,1,1,0,0,1,0
D84851,Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Male,21,Single,0,Bachelors degree,Legal,$87500 - $99999,,1~3,never,less1,less1,less1,1,1,0,0,1,0
I48145,No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(<20),2h,Female,46,Married partner,1,Some college - no degree,Personal Care & Service,$37500 - $49999,,never,less1,less1,1~3,less1,1,0,0,0,1,0
C88830,No Urgent Place,Friend(s),Snowy,30,10PM,Carry out & Take away,1d,Female,31,Married partner,0,Some college - no degree,Computer & Mathematical,$100000 or More,,less1,less1,gt8,4~8,less1,1,1,0,0,1,1
K74263,Work,Alone,Sunny,55,7AM,Coffee House,1d,Female,26,Single,0,Bachelors degree,Unemployed,Less than $12500,,4~8,1~3,gt8,4~8,1~3,1,1,0,0,1,0
E02021,No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(<20),1d,Female,21,Married partner,1,Some college - no degree,Unemployed,$25000 - $37499,,never,less1,1~3,less1,less1,1,0,0,0,1,1
