Player,Slots,BJ,Craps,Bac,Bingo,Poker,Other,Total Spend,Gender,Age
Player 2977,39,43,16,3,0,14,58,173,Male,35
Player 2978,496,0,0,0,0,0,0,496,Female,40
Player 2979,185,0,0,0,0,0,0,185,Male,30
Player 2980,0,0,507,0,0,0,0,507,Female,37
Player 2981,646,282,73,140,0,329,531,2001,Female,30
Player 2982,94,0,0,0,0,0,0,94,Female,43
Player 2983,85,0,0,0,0,0,0,85,Male,62
Player 2984,460,0,0,0,73,0,0,533,Male,42
Player 2985,118,0,0,0,0,0,0,118,Female,64
Player 2986,76,0,0,0,0,0,0,76,Male,47
Player 2987,866,210,212,135,0,87,553,2064,Female,67
Player 2988,137,0,0,0,0,0,0,137,Female,67
Player 2989,293,0,0,0,105,0,0,398,Male,30
Player 2990,350,0,0,0,58,0,0,407,Female,31
Player 2991,530,0,0,0,172,0,0,702,Female,48
Player 2992,70,18,22,8,0,19,41,179,Female,47
Player 2993,69,46,17,6,0,17,14,169,Male,60
Player 2994,332,108,204,96,0,222,711,1673,Male,61
Player 2995,1101,2925,3268,1173,0,0,0,8466,Female,41
Player 2996,1184,2399,3430,1200,0,0,0,8213,Male,68
Player 2997,595,245,234,61,0,156,432,1723,Female,54
Player 2998,53,10,22,14,0,18,66,184,Male,59
Player 2999,772,406,199,104,0,194,539,2213,Female,68
Player 3000,90,50,23,10,0,10,39,223,Male,44
Player 3001,640,338,194,92,0,290,521,2075,Male,40
Player 3002,379,0,0,0,73,0,0,452,Female,26
Player 3003,290,493,302,111,0,198,688,2082,Female,29
Player 3004,83,32,18,7,0,24,67,232,Male,58
Player 3005,70,0,0,0,0,0,0,70,Male,65
Player 3006,26,31,24,13,0,22,56,171,Female,58
Player 3007,0,0,0,0,0,0,518,518,Female,64
Player 3008,84,30,30,8,0,15,62,228,Female,31
Player 3009,669,315,304,39,0,235,359,1920,Female,34
Player 3010,0,434,0,0,0,0,0,434,Male,66
Player 3011,608,427,178,112,0,165,519,2009,Male,50
Player 3012,455,221,275,103,0,138,573,1764,Female,65
Player 3013,1411,2119,3830,751,0,0,0,8110,Male,26
Player 3014,94,37,17,11,0,20,51,231,Female,40
Player 3015,0,0,0,0,0,0,525,525,Male,26
Player 3016,871,62,216,84,0,216,603,2051,Male,59
Player 3017,596,0,0,0,0,0,0,596,Female,37
Player 3018,81,43,10,11,0,11,40,195,Female,29
Player 3019,683,0,0,0,69,0,0,752,Female,40
Player 3020,57,25,16,10,0,22,62,192,Male,64
Player 3021,70,30,21,12,0,23,21,177,Female,43
Player 3022,64,25,22,11,0,14,33,168,Male,40
Player 3023,55,20,24,7,0,25,36,167,Female,65
Player 3024,66,35,17,9,0,29,64,221,Male,58
Player 3025,103,0,0,0,0,0,0,103,Female,48
Player 3026,101,0,0,0,0,0,0,101,Male,34
Player 3027,0,0,0,0,0,492,0,492,Female,69
Player 3028,32,24,21,9,0,12,53,151,Male,25
Player 3029,39,32,18,8,0,21,21,139,Female,21
Player 3030,576,227,200,79,0,247,141,1470,Female,45
Player 3031,714,0,0,0,0,0,0,714,Female,51
Player 3032,334,0,0,0,106,0,0,440,Female,26
Player 3033,110,0,0,0,0,0,0,110,Female,60
Player 3034,76,0,24,7,0,26,40,173,Male,64
Player 3035,75,18,19,10,0,21,35,178,Male,34
Player 3036,82,37,25,12,0,18,46,220,Female,52
Player 3037,244,0,0,0,162,0,0,406,Female,42
Player 3038,456,0,0,0,0,0,0,456,Female,30
Player 3039,0,0,431,0,0,0,0,431,Female,33
Player 3040,377,119,206,119,0,232,137,1188,Male,51
Player 3041,48,7,17,7,0,17,36,131,Female,46
Player 3042,0,0,0,0,0,0,553,553,Male,29
Player 3043,56,29,14,7,0,20,58,183,Male,45
Player 3044,431,0,0,0,115,0,0,546,Female,47
Player 3045,76,0,0,0,0,0,0,76,Male,67
Player 3046,110,32,16,11,0,17,53,239,Male,66
Player 3047,87,0,0,0,0,0,0,87,Male,21
Player 3048,538,415,240,59,0,179,420,1851,Female,56
Player 3049,495,0,0,0,99,0,0,594,Female,61
Player 3050,399,0,0,0,0,0,0,399,Male,48
Player 3051,40,35,19,9,0,32,11,146,Female,35
Player 3052,0,0,0,0,0,570,0,570,Male,32
Player 3053,0,356,0,0,0,0,0,356,Female,46
Player 3054,92,37,22,8,0,24,66,250,Female,46
Player 3055,610,430,239,101,0,314,312,2005,Female,47
Player 3056,0,0,0,482,0,0,0,482,Male,31
Player 3057,59,23,16,8,0,22,58,187,Male,43
Player 3058,102,45,18,4,0,29,29,227,Male,51
Player 3059,76,35,14,12,0,16,57,210,Female,27
Player 3060,99,27,19,13,0,18,66,241,Male,45
Player 3061,62,27,24,11,0,22,46,191,Female,53
Player 3062,638,288,220,113,0,176,537,1971,Female,48
Player 3063,291,339,286,95,0,121,822,1954,Male,33
Player 3064,0,0,443,0,0,0,0,443,Male,37
Player 3065,41,16,27,12,0,29,26,151,Female,51
Player 3066,310,0,0,0,154,0,0,465,Male,47
Player 3067,75,35,13,15,0,14,53,205,Male,29
Player 3068,53,26,26,6,0,26,20,157,Female,51
Player 3069,64,46,34,8,0,17,22,191,Male,29
Player 3070,81,0,0,0,0,0,0,81,Female,57
Player 3071,60,29,23,17,0,17,54,200,Male,59
Player 3072,88,42,8,15,0,12,78,243,Male,23
Player 3073,0,0,0,0,0,494,0,494,Female,55
Player 3074,63,22,9,8,0,27,55,183,Male,34
Player 3075,75,16,25,2,0,16,35,168,Male,65
Player 3076,568,0,0,0,92,0,0,660,Male,49
Player 3077,821,446,198,73,0,105,604,2247,Female,29
Player 3078,69,39,12,6,0,17,62,204,Male,36
Player 3079,34,16,22,15,0,28,69,184,Male,69
Player 3080,0,0,0,639,0,0,0,639,Male,69
Player 3081,0,0,0,0,0,0,546,546,Male,57
Player 3082,69,0,0,0,0,0,0,69,Male,38
Player 3083,46,19,30,10,0,10,27,143,Female,54
Player 3084,39,42,21,8,0,25,45,180,Female,43
Player 3085,352,0,0,0,0,0,0,352,Male,32
Player 3086,0,690,0,0,0,0,0,690,Female,34
Player 3087,715,0,0,0,0,0,0,715,Male,36
Player 3088,185,0,0,0,0,0,0,185,Female,34
Player 3089,165,37,21,14,0,24,31,293,Male,32
Player 3090,68,27,21,17,0,24,72,229,Female,54
Player 3091,109,0,0,0,0,0,0,109,Female,67
Player 3092,114,25,25,12,0,5,35,216,Male,60
Player 3093,49,27,13,6,0,14,55,164,Female,54
Player 3094,704,366,238,111,0,168,397,1983,Male,46
Player 3095,398,0,0,0,52,0,0,450,Male,28
Player 3096,39,0,0,0,0,0,0,39,Female,48
Player 3097,0,0,0,0,0,0,451,451,Male,36
Player 3098,20,33,17,14,0,21,27,130,Female,31
Player 3099,746,3370,5753,1508,0,0,0,11377,Female,53
Player 3100,71,29,25,6,0,14,70,215,Male,48
Player 3101,297,0,0,0,0,0,0,297,Male,28
Player 3102,0,0,0,0,0,0,645,645,Female,39
Player 3103,62,36,25,11,0,23,50,207,Male,38
Player 3104,494,0,0,0,68,0,0,562,Male,42
Player 3105,82,3,9,16,0,15,51,175,Male,34
Player 3106,114,35,23,13,0,22,38,246,Male,29
Player 3107,0,375,0,0,0,0,0,375,Female,56
Player 3108,132,0,0,0,0,0,0,132,Female,59
Player 3109,481,331,154,130,0,268,499,1864,Female,35
Player 3110,105,34,15,12,0,12,70,248,Female,42
Player 3111,459,0,0,0,133,0,0,592,Female,31
Player 3112,99,0,0,0,0,0,0,99,Male,66
Player 3113,102,37,16,8,0,22,54,238,Male,33
Player 3114,0,0,0,0,0,0,512,512,Male,36
Player 3115,515,239,105,85,0,140,487,1570,Female,45
Player 3116,63,26,12,16,0,13,61,192,Male,47
Player 3117,513,0,0,0,113,0,0,626,Male,21
Player 3118,84,18,15,12,0,24,31,185,Male,53
Player 3119,512,305,326,76,0,157,663,2040,Female,42
Player 3120,44,20,9,6,0,20,37,136,Male,64
Player 3121,78,33,11,7,0,21,79,229,Male,46
Player 3122,0,0,0,336,0,0,0,336,Male,63
Player 3123,401,0,0,0,124,0,0,526,Male,55
Player 3124,0,0,0,0,0,0,346,346,Male,31
Player 3125,137,0,0,0,0,0,0,137,Male,32
Player 3126,468,0,0,0,102,0,0,570,Female,25
Player 3127,68,29,15,5,0,22,37,176,Female,52
Player 3128,30,32,21,11,0,25,64,183,Female,22
Player 3129,566,363,100,130,0,247,613,2021,Female,47
Player 3130,0,0,665,0,0,0,0,665,Female,62
Player 3131,107,0,0,0,0,0,0,107,Female,45
Player 3132,842,496,221,43,0,194,581,2377,Male,66
Player 3133,0,300,0,0,0,0,0,300,Female,68
Player 3134,0,0,0,442,0,0,0,442,Female,38
Player 3135,464,411,145,61,0,141,345,1567,Male,41
Player 3136,756,169,189,127,0,68,459,1769,Male,33
Player 3137,0,0,0,0,0,698,0,698,Female,25
Player 3138,24,30,23,8,0,16,44,145,Female,32
Player 3139,50,36,21,5,0,8,52,172,Male,68
Player 3140,485,0,0,0,73,0,0,558,Female,49
Player 3141,850,277,144,125,0,205,553,2153,Female,35
Player 3142,99,39,33,14,0,15,61,262,Male,37
Player 3143,723,327,253,85,0,277,551,2216,Male,50
Player 3144,814,2460,6690,725,0,0,0,10689,Male,41
Player 3145,44,28,18,6,0,23,38,158,Male,39
Player 3146,349,323,96,168,0,176,379,1491,Male,22
Player 3147,77,28,25,10,0,16,55,212,Female,56
Player 3148,82,35,12,9,0,24,37,199,Male,35
Player 3149,29,27,18,7,0,27,60,168,Male,50
Player 3150,638,0,0,0,0,0,0,638,Female,54
Player 3151,568,139,239,110,0,161,564,1781,Female,33
Player 3152,87,35,19,15,0,19,54,229,Female,56
Player 3153,53,39,26,10,0,19,70,216,Male,26
Player 3154,390,0,0,0,125,0,0,515,Male,41
Player 3155,34,41,11,12,0,9,46,152,Female,46
Player 3156,0,0,0,0,0,0,477,477,Male,22
Player 3157,64,25,21,4,0,25,41,180,Male,67
Player 3158,100,0,0,0,0,0,0,100,Female,38
Player 3159,104,0,0,0,0,0,0,104,Female,25
Player 3160,883,3377,2673,898,0,0,0,7830,Female,64
Player 3161,1753,4954,5330,1083,0,0,0,13120,Male,49
Player 3162,196,0,0,0,162,0,0,358,Female,40
Player 3163,71,13,26,8,0,20,53,190,Female,46
Player 3164,0,0,651,0,0,0,0,651,Male,53
Player 3165,133,0,0,0,0,0,0,133,Male,54
Player 3166,565,0,0,0,95,0,0,660,Male,67
Player 3167,66,24,12,9,0,20,48,179,Male,33
Player 3168,44,22,25,12,0,17,55,175,Female,37
Player 3169,0,0,0,0,0,0,435,435,Female,25
Player 3170,958,275,219,104,0,255,472,2283,Male,39
Player 3171,1561,3850,3971,1163,0,0,0,10545,Female,28
Player 3172,58,36,25,12,0,28,36,194,Male,30
Player 3173,98,20,11,10,0,20,64,222,Female,26
Player 3174,86,44,21,10,0,19,34,214,Male,66
Player 3175,58,18,26,10,0,25,64,201,Male,42
Player 3176,59,0,0,0,0,0,0,59,Male,69
Player 3177,85,51,30,9,0,18,45,238,Male,51
Player 3178,98,42,19,10,0,16,42,227,Female,47
Player 3179,30,16,17,4,0,20,59,146,Female,61
Player 3180,0,0,0,0,0,0,413,413,Female,33
Player 3181,559,0,0,0,0,0,0,559,Female,51
Player 3182,0,378,0,0,0,0,0,378,Female,63
Player 3183,414,0,0,0,92,0,0,506,Male,67
Player 3184,67,38,17,12,0,27,49,210,Male,27
Player 3185,477,0,0,0,53,0,0,531,Female,66
Player 3186,388,143,182,107,0,109,732,1662,Male,64
Player 3187,812,280,164,111,0,217,302,1886,Female,40
Player 3188,670,175,224,94,0,192,780,2136,Male,34
Player 3189,744,5557,3960,1362,0,0,0,11622,Female,61
Player 3190,94,0,0,0,0,0,0,94,Male,64
Player 3191,94,0,0,0,0,0,0,94,Female,40
Player 3192,0,0,0,0,0,631,0,631,Male,69
Player 3193,52,0,0,0,88,0,0,140,Female,22
Player 3194,80,26,24,13,0,9,78,231,Female,54
Player 3195,110,21,24,10,0,23,56,243,Female,39
Player 3196,71,18,24,16,0,27,79,235,Female,58
Player 3197,118,0,0,0,0,0,0,118,Male,46
Player 3198,455,274,128,60,0,288,553,1758,Male,42
Player 3199,58,22,19,14,0,20,40,173,Male,32
Player 3200,439,183,182,124,0,267,190,1385,Female,48
Player 3201,0,0,0,316,0,0,0,316,Female,28
Player 3202,50,21,4,12,0,14,34,135,Female,32
Player 3203,92,18,30,16,0,27,72,255,Male,49
Player 3204,0,0,0,0,0,0,625,625,Female,35
Player 3205,66,0,0,0,0,0,0,66,Male,58
Player 3206,58,21,16,14,0,19,48,177,Male,34
Player 3207,75,16,12,10,0,23,41,176,Female,33
Player 3208,508,455,247,115,0,158,658,2142,Male,70
Player 3209,66,43,26,14,0,20,62,231,Female,60
Player 3210,419,0,0,0,0,0,0,419,Female,49
Player 3211,970,228,221,103,0,248,350,2120,Female,64
Player 3212,305,220,224,54,0,214,660,1676,Female,40
Player 3213,171,387,152,91,0,236,440,1477,Male,60
Player 3214,93,33,13,10,0,20,46,214,Female,52
Player 3215,414,0,0,0,78,0,0,492,Male,28
Player 3216,0,0,0,0,0,501,0,501,Male,41
Player 3217,105,16,17,10,0,15,68,232,Male,52
Player 3218,54,32,17,8,0,26,38,175,Male,29
Player 3219,97,20,20,8,0,19,35,199,Male,36
Player 3220,804,2928,4570,779,0,0,0,9081,Female,57
Player 3221,96,22,20,5,0,14,53,211,Male,36
Player 3222,0,0,0,0,0,0,529,529,Male,21
Player 3223,979,463,177,96,0,180,388,2282,Female,47
Player 3224,797,401,128,142,0,115,547,2130,Male,29
Player 3225,73,0,0,0,0,0,0,73,Female,67
Player 3226,0,0,0,0,0,0,599,599,Female,52
Player 3227,0,479,0,0,0,0,0,479,Female,22
Player 3228,585,259,262,127,0,44,507,1783,Male,53
Player 3229,49,34,28,12,0,17,46,186,Female,49
Player 3230,65,32,17,12,0,23,50,199,Male,29
Player 3231,0,0,0,0,0,0,620,620,Female,49
Player 3232,892,4386,4538,1144,0,0,0,10959,Male,51
Player 3233,286,0,0,0,62,0,0,348,Female,39
Player 3234,91,29,32,10,0,18,57,238,Male,53
Player 3235,22,32,15,11,0,19,46,145,Male,26
Player 3236,587,0,0,0,108,0,0,695,Female,62
Player 3237,477,0,0,0,0,0,0,477,Male,52
Player 3238,951,372,209,58,0,211,741,2541,Female,43
Player 3239,74,0,0,0,0,0,0,74,Female,44
Player 3240,0,0,0,0,0,0,501,501,Female,44
Player 3241,1033,273,155,75,0,254,409,2199,Female,43
Player 3242,0,0,0,413,0,0,0,413,Male,40
Player 3243,91,0,0,0,0,0,0,91,Female,24
Player 3244,96,35,27,8,0,17,59,241,Male,33
Player 3245,78,35,17,10,0,25,67,232,Female,51
Player 3246,130,0,0,0,0,0,0,130,Male,62
Player 3247,54,26,15,9,0,35,50,189,Male,65
Player 3248,470,0,0,0,0,0,0,470,Male,33
Player 3249,0,0,0,0,0,571,0,571,Female,42
Player 3250,103,31,29,9,0,12,46,230,Male,70
Player 3251,1060,404,279,83,0,90,558,2474,Male,24
Player 3252,79,0,0,0,0,0,0,79,Male,46
Player 3253,86,22,23,9,0,25,37,201,Male,23
Player 3254,88,27,20,12,0,24,32,204,Male,33
Player 3255,715,0,0,0,0,0,0,715,Male,42
Player 3256,0,0,0,0,0,0,505,505,Male,59
Player 3257,506,0,0,0,103,0,0,609,Male,66
Player 3258,372,310,264,101,0,91,582,1720,Female,35
Player 3259,51,33,16,5,0,8,38,151,Female,23
Player 3260,75,21,29,8,0,13,63,209,Female,64
Player 3261,581,3186,5403,1398,0,0,0,10568,Male,34
Player 3262,62,17,20,9,0,18,56,183,Female,35
Player 3263,94,26,28,10,0,31,36,225,Male,37
Player 3264,79,19,22,9,0,22,55,206,Female,21
Player 3265,850,410,108,90,0,215,362,2036,Male,26
Player 3266,819,284,142,67,0,212,654,2179,Male,34
Player 3267,66,28,17,9,0,23,51,195,Female,33
Player 3268,62,19,14,4,0,6,52,158,Female,43
Player 3269,0,0,0,0,0,0,734,734,Male,67
Player 3270,0,0,0,680,0,0,0,680,Male,35
Player 3271,0,0,519,0,0,0,0,519,Male,52
Player 3272,0,696,0,0,0,0,0,696,Female,69
Player 3273,80,57,23,10,0,25,58,252,Male,24
Player 3274,452,455,124,102,0,132,595,1861,Female,48
Player 3275,74,35,24,11,0,22,33,200,Male,24
Player 3276,434,366,181,75,0,141,751,1949,Male,38
Player 3277,529,465,172,118,0,292,254,1830,Male,62
Player 3278,893,280,211,118,0,171,593,2267,Female,44
Player 3279,80,28,24,12,0,14,54,213,Male,52
Player 3280,462,0,0,0,60,0,0,523,Female,35
Player 3281,469,0,0,0,0,0,0,469,Female,50
Player 3282,98,34,32,8,0,21,48,240,Male,34
Player 3283,738,0,0,0,0,0,0,738,Female,27
Player 3284,0,0,0,0,0,532,0,532,Female,46
Player 3285,148,0,0,0,0,0,0,148,Male,35
Player 3286,516,0,0,0,0,0,0,516,Male,28
Player 3287,82,25,29,15,0,19,20,189,Male,24
Player 3288,269,0,0,0,66,0,0,335,Male,49
Player 3289,42,0,0,0,0,0,0,42,Male,58
Player 3290,69,23,16,14,0,22,41,186,Female,48
Player 3291,556,273,181,133,0,211,408,1762,Male,60
Player 3292,65,37,24,11,0,17,55,210,Male,39
Player 3293,102,26,22,15,0,19,87,270,Male,26
Player 3294,0,705,0,0,0,0,0,705,Female,35
Player 3295,98,14,17,15,0,25,57,226,Female,28
Player 3296,89,30,21,10,0,16,57,222,Male,49
Player 3297,123,0,0,0,0,0,0,123,Female,43
Player 3298,62,0,0,0,0,0,0,62,Female,57
Player 3299,81,27,21,7,0,30,26,192,Female,41
Player 3300,11,21,16,4,0,16,28,96,Female,31
Player 3301,406,0,0,0,0,0,0,406,Female,38
Player 3302,0,637,0,0,0,0,0,637,Female,48
Player 3303,1063,2628,4542,1017,0,0,0,9250,Female,54
Player 3304,110,0,0,0,0,0,0,110,Male,43
Player 3305,0,0,0,0,0,0,523,523,Female,40
Player 3306,107,33,4,7,0,10,26,187,Male,55
Player 3307,665,391,213,94,0,160,568,2091,Female,68
Player 3308,438,210,178,116,0,165,496,1603,Female,33
Player 3309,369,0,0,0,64,0,0,434,Male,27
Player 3310,79,0,0,0,0,0,0,79,Female,69
Player 3311,34,21,26,9,0,12,55,157,Female,36
Player 3312,82,0,0,0,0,0,0,82,Female,24
Player 3313,63,0,0,0,0,0,0,63,Male,38
Player 3314,946,403,195,148,0,216,561,2469,Male,37
Player 3315,817,4682,5765,1139,0,0,0,12403,Male,67
Player 3316,63,0,0,0,0,0,0,63,Female,28
Player 3317,0,0,0,0,0,0,685,685,Male,67
Player 3318,76,28,17,18,0,34,52,226,Female,67
Player 3319,767,215,239,88,0,157,457,1922,Male,40
Player 3320,485,262,243,100,0,150,252,1493,Male,48
Player 3321,0,0,501,0,0,0,0,501,Male,41
Player 3322,1034,3313,5473,980,0,0,0,10800,Female,63
Player 3323,47,35,29,7,0,27,74,219,Male,49
Player 3324,70,48,18,6,0,13,33,188,Male,48
Player 3325,886,483,226,110,0,256,360,2321,Male,41
Player 3326,57,27,31,9,0,25,49,199,Male,70
Player 3327,91,36,20,7,0,24,55,233,Female,63
Player 3328,57,0,0,0,0,0,0,57,Male,45
Player 3329,780,3751,5499,1222,0,0,0,11251,Male,49
Player 3330,711,235,239,82,0,257,309,1834,Female,60
Player 3331,480,0,0,0,0,0,0,480,Female,51
Player 3332,336,0,0,0,0,0,0,336,Female,39
Player 3333,1175,3390,2209,1221,0,0,0,7995,Male,32
Player 3334,424,0,0,0,213,0,0,636,Female,58
Player 3335,0,0,0,0,0,572,0,572,Female,50
Player 3336,39,27,14,6,0,7,59,153,Female,66
Player 3337,74,16,28,17,0,27,66,227,Male,52
Player 3338,313,0,0,0,85,0,0,398,Female,23
Player 3339,118,31,16,10,0,14,38,227,Male,67
Player 3340,85,4,12,8,0,20,59,187,Female,65
Player 3341,56,41,24,9,0,28,45,204,Female,24
Player 3342,114,0,0,0,0,0,0,114,Female,62
Player 3343,53,24,25,9,0,13,60,184,Male,34
Player 3344,255,0,0,0,0,0,0,255,Male,40
Player 3345,588,449,241,108,0,248,972,2605,Male,30
Player 3346,48,0,0,0,0,0,0,48,Female,69
Player 3347,0,0,0,0,0,0,340,340,Male,59
Player 3348,767,3453,4344,784,0,0,0,9349,Male,59
Player 3349,663,5130,5494,1116,0,0,0,12402,Male,55
Player 3350,84,25,10,16,0,15,53,202,Male,63
Player 3351,75,21,24,9,0,16,63,208,Female,47
Player 3352,86,38,29,10,0,18,48,230,Female,65
Player 3353,102,29,26,5,0,30,64,257,Female,56
Player 3354,0,0,0,0,0,0,275,275,Male,23
Player 3355,0,0,0,0,0,713,0,713,Male,62
Player 3356,0,0,612,0,0,0,0,612,Male,37
Player 3357,0,0,0,0,0,438,0,438,Female,32
Player 3358,218,0,0,0,0,0,0,218,Male,70
Player 3359,105,35,37,11,0,27,73,287,Male,21
Player 3360,569,155,278,126,0,214,649,1989,Female,49
Player 3361,1193,3543,6656,725,0,0,0,12117,Female,39
Player 3362,0,0,317,0,0,0,0,317,Female,67
Player 3363,435,362,98,118,0,192,215,1420,Female,48
Player 3364,87,25,23,13,0,20,39,207,Male,32
Player 3365,0,0,0,621,0,0,0,621,Female,65
Player 3366,336,0,0,0,157,0,0,493,Female,34
Player 3367,0,0,0,0,0,0,344,344,Female,57
Player 3368,0,0,723,0,0,0,0,723,Female,59
Player 3369,0,0,0,752,0,0,0,752,Male,51
Player 3370,308,429,275,87,0,174,606,1878,Male,26
Player 3371,76,48,25,11,0,22,56,238,Female,29
Player 3372,472,331,336,78,0,165,499,1882,Male,47
Player 3373,667,0,0,0,0,0,0,667,Female,55
Player 3374,58,31,23,11,0,30,71,225,Male,63
Player 3375,63,18,22,13,0,19,24,160,Female,59
Player 3376,0,0,0,0,0,0,698,698,Male,61
Player 3377,390,0,0,0,62,0,0,452,Male,48
Player 3378,618,432,349,97,0,188,611,2295,Female,33
Player 3379,105,0,0,0,0,0,0,105,Female,45
Player 3380,661,366,148,146,0,265,628,2215,Female,38
Player 3381,74,9,17,10,0,17,57,184,Male,30
Player 3382,74,29,19,11,0,13,55,201,Female,59
Player 3383,61,25,16,9,0,7,61,179,Female,44
Player 3384,116,0,0,0,0,0,0,116,Male,35
Player 3385,514,0,0,0,147,0,0,661,Male,44
Player 3386,0,0,0,0,0,0,402,402,Female,55
Player 3387,106,0,0,0,0,0,0,106,Female,36
Player 3388,122,0,0,0,0,0,0,122,Female,31
Player 3389,61,23,22,12,0,15,41,174,Male,62
Player 3390,32,35,20,2,0,11,24,124,Male,44
Player 3391,1020,241,124,99,0,196,535,2215,Male,62
Player 3392,651,0,0,0,78,0,0,729,Male,51
Player 3393,457,0,0,0,117,0,0,573,Female,55
Player 3394,64,36,30,11,0,25,79,245,Male,66
Player 3395,121,0,0,0,0,0,0,121,Male,51
Player 3396,395,397,260,118,0,102,613,1886,Female,42
Player 3397,534,0,0,0,0,0,0,534,Male,26
Player 3398,672,2831,4678,1027,0,0,0,9208,Female,35
Player 3399,33,29,10,8,0,11,43,135,Female,63
Player 3400,56,0,0,0,0,0,0,56,Male,50
Player 3401,120,0,0,0,0,0,0,120,Male,65
Player 3402,1565,3341,2715,1055,0,0,0,8676,Female,39
Player 3403,86,46,15,8,0,22,54,231,Male,58
Player 3404,1483,3905,4035,1109,0,0,0,10532,Male,61
Player 3405,0,615,0,0,0,0,0,615,Male,38
Player 3406,424,0,0,0,0,0,0,424,Male,57
Player 3407,609,394,240,83,0,187,210,1723,Male,33
Player 3408,848,336,327,131,0,296,400,2338,Female,45
Player 3409,84,0,0,0,0,0,0,84,Male,51
Player 3410,534,101,153,132,0,222,511,1653,Female,67
Player 3411,648,0,0,0,0,0,0,648,Female,53
Player 3412,83,44,21,7,0,21,44,221,Female,22
Player 3413,80,29,14,12,0,11,53,198,Female,45
Player 3414,0,0,457,0,0,0,0,457,Male,42
Player 3415,44,13,18,13,0,20,51,159,Male,68
Player 3416,517,0,0,0,0,0,0,517,Female,51
Player 3417,223,0,0,0,0,0,0,223,Female,50
Player 3418,0,0,0,0,0,0,651,651,Male,42
Player 3419,674,267,174,148,0,286,770,2321,Female,25
Player 3420,66,33,21,6,0,19,46,192,Female,25
Player 3421,118,31,25,4,0,23,51,252,Female,31
Player 3422,71,32,22,8,0,23,62,218,Male,67
Player 3423,0,0,0,0,0,0,371,371,Female,46
Player 3424,76,29,19,9,0,16,46,195,Female,63
Player 3425,0,0,701,0,0,0,0,701,Female,48
Player 3426,0,0,364,0,0,0,0,364,Male,51
Player 3427,66,32,16,11,0,29,39,193,Female,25
Player 3428,582,373,138,128,0,150,588,1959,Male,57
Player 3429,506,0,0,0,0,0,0,506,Male,53
Player 3430,375,315,195,70,0,259,816,2030,Male,56
Player 3431,0,0,0,0,0,860,0,860,Female,31
Player 3432,74,45,11,9,0,30,45,213,Female,70
Player 3433,969,330,223,102,0,200,262,2086,Male,69
Player 3434,94,41,24,7,0,23,46,236,Male,34
Player 3435,68,0,0,0,0,0,0,68,Male,59
Player 3436,49,31,8,10,0,25,74,197,Female,59
Player 3437,100,0,0,0,0,0,0,100,Female,70
Player 3438,453,0,0,0,102,0,0,556,Female,30
Player 3439,77,36,21,8,0,13,57,212,Male,31
Player 3440,85,18,21,7,0,17,26,174,Female,50
Player 3441,97,26,23,8,0,21,47,222,Female,50
Player 3442,693,331,277,122,0,252,413,2088,Male,45
Player 3443,429,0,0,0,100,0,0,529,Male,22
Player 3444,108,0,0,0,0,0,0,108,Female,50
Player 3445,598,224,280,108,0,272,666,2147,Male,49
Player 3446,843,356,267,109,0,158,583,2315,Male,47
Player 3447,0,0,0,0,0,0,815,815,Female,39
Player 3448,81,25,18,9,0,27,37,198,Female,49
Player 3449,38,31,28,12,0,11,38,158,Female,56
Player 3450,0,0,0,0,0,623,0,623,Female,70
Player 3451,0,0,0,0,0,0,699,699,Female,42
Player 3452,71,27,10,11,0,20,86,225,Female,25
Player 3453,54,28,25,7,0,32,71,216,Male,21
Player 3454,612,0,0,0,0,0,0,612,Male,29
Player 3455,155,0,0,0,0,0,0,155,Male,25
Player 3456,70,19,23,12,0,16,37,176,Male,55
